"thesaurus"	"mol1"	"mol2"	"niveau"	"date_min"	"date_max"
"thesaurus062015"	"ERYTHROMYCINE"	"MIZOLASTINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"MOXIFLOXACINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"PENTAMIDINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"PERGOLIDE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"PIPAMPERONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"PIPERAQUINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"PIPOTIAZINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"REGORAFENIB"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"RIVAROXABAN"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"SPIRAMYCINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"SULPIRIDE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"TAMSULOSINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"THEOPHYLLINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"TIAPRIDE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"VINCAMINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ERYTHROMYCINE"	"ZUCLOPENTHIXOL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"FLUPENTIXOL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"HYDROXYZINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"LUMEFANTRINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"MEQUITAZINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"METHADONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"MIZOLASTINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"MOXIFLOXACINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"PENTAMIDINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"PIMOZIDE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"PIPERAQUINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"SPIRAMYCINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"SULPIRIDE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"TIAPRIDE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"VINCAMINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESCITALOPRAM"	"ZUCLOPENTHIXOL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESOMEPRAZOLE"	"RILPIVIRINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRADIOL"	"FOSAMPRENAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRADIOL"	"INDINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRADIOL"	"LOPINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRADIOL"	"MODAFINIL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRADIOL"	"NEVIRAPINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRADIOL"	"RIFABUTINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRADIOL"	"RIFAMPICINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRADIOL"	"RITONAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRADIOL"	"SAQUINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRADIOL"	"TIPRANAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRADIOL"	"TOPIRAMATE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRADIOL"	"VEMURAFENIB"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"FOSINOPRIL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"IMIDAPRIL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"LISINOPRIL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"MOEXIPRIL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"PERINDOPRIL TERT-BUTYLAMINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"PHENYTOINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"QUINAPRIL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"RAMIPRIL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"TRANDOLAPRIL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"VIRUS DES OREILLONS"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"VIRUS ROUGEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"VIRUS RUBEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"VIRUS VARICELLE-ZONA"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ESTRAMUSTINE"	"ZOFENOPRIL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETANERCEPT"	"VIRUS DES OREILLONS"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETANERCEPT"	"VIRUS ROUGEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETANERCEPT"	"VIRUS RUBEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETANERCEPT"	"VIRUS VARICELLE-ZONA"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"FOSAMPRENAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"INDINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"LOPINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"MODAFINIL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"NEVIRAPINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"OXCARBAZEPINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"PHENOBARBITAL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"PHENYTOINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"PRIMIDONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"RIFABUTINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"RIFAMPICINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"RITONAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"SAQUINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"TIPRANAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"TOPIRAMATE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETHINYLESTRADIOL"	"VEMURAFENIB"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETODOLAC"	"FLUINDIONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETODOLAC"	"LITHIUM"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETODOLAC"	"RIVAROXABAN"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETODOLAC"	"WARFARINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"FOSAMPRENAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"INDINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"LOPINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"NEVIRAPINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"OXCARBAZEPINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"PERAMPANEL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"PHENOBARBITAL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"PHENYTOINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"PRIMIDONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"RIFABUTINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"RIFAMPICINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"RITONAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"SAQUINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"TIPRANAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETONOGESTREL"	"ULIPRISTAL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETOPOSIDE"	"PHENYTOINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETOPOSIDE"	"VIRUS DES OREILLONS"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETOPOSIDE"	"VIRUS ROUGEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETOPOSIDE"	"VIRUS RUBEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETOPOSIDE"	"VIRUS VARICELLE-ZONA"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETORICOXIB"	"FLUINDIONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETORICOXIB"	"LITHIUM"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETORICOXIB"	"RIVAROXABAN"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"ETORICOXIB"	"WARFARINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"EVEROLIMUS"	"FOSAMPRENAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"EVEROLIMUS"	"INDINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"EVEROLIMUS"	"LOPINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"EVEROLIMUS"	"SAQUINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"EVEROLIMUS"	"STIRIPENTOL"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"EVEROLIMUS"	"VEMURAFENIB"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"EVEROLIMUS"	"VIRUS DES OREILLONS"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"EVEROLIMUS"	"VIRUS ROUGEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"EVEROLIMUS"	"VIRUS RUBEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"EVEROLIMUS"	"VIRUS VARICELLE-ZONA"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"EZETIMIBE"	"FENOFIBRATE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FEBUXOSTAT"	"MERCAPTOPURINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENOFIBRATE"	"FENOFIBRATE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENOFIBRATE"	"FLUVASTATINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENOFIBRATE"	"GEMFIBROZIL"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENOFIBRATE"	"PRAVASTATINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENOFIBRATE"	"ROSUVASTATINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENOFIBRATE"	"SIMVASTATINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENOPROFENE"	"FLUINDIONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENOPROFENE"	"LITHIUM"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENOPROFENE"	"RIVAROXABAN"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENOPROFENE"	"WARFARINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENTANYL"	"NALMEFENE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENTANYL"	"PHENYTOINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FENTANYL"	"RIFAMPICINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FESOTERODINE"	"FOSAMPRENAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FESOTERODINE"	"INDINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FESOTERODINE"	"ITRACONAZOLE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FESOTERODINE"	"KETOCONAZOLE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FESOTERODINE"	"LOPINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FESOTERODINE"	"RITONAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FESOTERODINE"	"SAQUINAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FESOTERODINE"	"TIPRANAVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUCONAZOLE"	"PIMOZIDE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUCONAZOLE"	"RIFAMPICINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUDARABINE"	"PHENYTOINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUDARABINE"	"VIRUS DES OREILLONS"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUDARABINE"	"VIRUS ROUGEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUDARABINE"	"VIRUS RUBEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUDARABINE"	"VIRUS VARICELLE-ZONA"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"FLURBIPROFENE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"IBUPROFENE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"INDOMETACINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"KETOPROFENE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"MELOXICAM"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"MICONAZOLE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"MORNIFLUMATE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"NABUMETONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"NAPROXENE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"NIMESULIDE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"PHENYLBUTAZONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"PIROXICAM"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"PIROXICAM-BETADEX"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"SULFAMETHOXAZOLE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"SULINDAC"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUINDIONE"	"TENOXICAM"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUOROURACILE"	"PHENYTOINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUOROURACILE"	"VIRUS DES OREILLONS"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUOROURACILE"	"VIRUS ROUGEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUOROURACILE"	"VIRUS RUBEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUOROURACILE"	"VIRUS VARICELLE-ZONA"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUOXETINE"	"MEQUITAZINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUOXETINE"	"METOPROLOL"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUOXETINE"	"TAMOXIFENE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPENTIXOL"	"LEVODOPA"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPENTIXOL"	"LUMEFANTRINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPENTIXOL"	"MOXIFLOXACINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPENTIXOL"	"PENTAMIDINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPENTIXOL"	"PIPERAQUINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPENTIXOL"	"SPIRAMYCINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPENTIXOL"	"VINCAMINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPHENAZINE"	"LEVODOPA"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPHENAZINE"	"LUMEFANTRINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPHENAZINE"	"MOXIFLOXACINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPHENAZINE"	"PENTAMIDINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPHENAZINE"	"PIPERAQUINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPHENAZINE"	"SPIRAMYCINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUPHENAZINE"	"VINCAMINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLURBIPROFENE"	"LITHIUM"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLURBIPROFENE"	"RIVAROXABAN"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLURBIPROFENE"	"WARFARINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUVASTATINE"	"GEMFIBROZIL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FLUVOXAMINE"	"PIRFENIDONE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"LEVONORGESTREL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"LUMEFANTRINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"MARAVIROC"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"MEDROXYPROGESTERONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"METHYLERGOMETRINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"METHYSERGIDE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"MIZOLASTINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"NOMEGESTROL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"NORETHISTERONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"QUINIDINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"RIFAMPICINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"SIMVASTATINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"SIROLIMUS"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"TACROLIMUS"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"TELAPREVIR"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSAMPRENAVIR"	"ULIPRISTAL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSINOPRIL"	"LITHIUM"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FOSINOPRIL"	"RACECADOTRIL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FROVATRIPTAN"	"IPRONIAZIDE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FROVATRIPTAN"	"METHYLERGOMETRINE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FROVATRIPTAN"	"METHYSERGIDE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FROVATRIPTAN"	"MOCLOBEMIDE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FROVATRIPTAN"	"RASAGILINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FROVATRIPTAN"	"SELEGILINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"FUROSEMIDE"	"LITHIUM"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GEFITINIB"	"PHENOBARBITAL"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GEFITINIB"	"PHENYTOINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GEFITINIB"	"PRIMIDONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GEFITINIB"	"RIFAMPICINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GEMFIBROZIL"	"GEMFIBROZIL"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GEMFIBROZIL"	"PIOGLITAZONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GEMFIBROZIL"	"PRAVASTATINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GEMFIBROZIL"	"REPAGLINIDE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GEMFIBROZIL"	"ROSIGLITAZONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GEMFIBROZIL"	"ROSUVASTATINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GEMFIBROZIL"	"SIMVASTATINE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GENTAMICINE"	"POLYMYXINE B"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GLIBENCLAMIDE"	"MICONAZOLE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GLIBENCLAMIDE"	"PHENYLBUTAZONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GLIBORNURIDE"	"MICONAZOLE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GLIBORNURIDE"	"PHENYLBUTAZONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GLICLAZIDE"	"MICONAZOLE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GLICLAZIDE"	"PHENYLBUTAZONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GLIMEPIRIDE"	"MICONAZOLE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GLIMEPIRIDE"	"PHENYLBUTAZONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GLIPIZIDE"	"MICONAZOLE"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GLIPIZIDE"	"PHENYLBUTAZONE"	"AD"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GOLIMUMAB"	"VIRUS DES OREILLONS"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GOLIMUMAB"	"VIRUS ROUGEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
"thesaurus062015"	"GOLIMUMAB"	"VIRUS RUBEOLEUX"	"CI"	"01/06/2015"	"31/12/2015"
