"mol1"	"mol2"	"date_min"	"date_max"
"EVEROLIMUS"	"VIRUS RUBEOLEUX"	"01/06/2015"	"31/12/2015"
"EVEROLIMUS"	"VIRUS VARICELLE-ZONA"	"01/06/2015"	"31/12/2015"
"EZETIMIBE"	"FENOFIBRATE"	"01/06/2015"	"31/12/2015"
"FEBUXOSTAT"	"MERCAPTOPURINE"	"01/06/2015"	"31/12/2015"
"FENOFIBRATE"	"FENOFIBRATE"	"01/06/2015"	"31/12/2015"
"FENOFIBRATE"	"FLUVASTATINE"	"01/06/2015"	"31/12/2015"
"FENOFIBRATE"	"GEMFIBROZIL"	"01/06/2015"	"31/12/2015"
"FENOFIBRATE"	"PRAVASTATINE"	"01/06/2015"	"31/12/2015"
"FENOFIBRATE"	"ROSUVASTATINE"	"01/06/2015"	"31/12/2015"
"FENOFIBRATE"	"SIMVASTATINE"	"01/06/2015"	"31/12/2015"
"FENOPROFENE"	"FLUINDIONE"	"01/06/2015"	"31/12/2015"
"FENOPROFENE"	"LITHIUM"	"01/06/2015"	"31/12/2015"
"FENOPROFENE"	"RIVAROXABAN"	"01/06/2015"	"31/12/2015"
"FENOPROFENE"	"WARFARINE"	"01/06/2015"	"31/12/2015"
"FENTANYL"	"NALMEFENE"	"01/06/2015"	"31/12/2015"
"FENTANYL"	"PHENYTOINE"	"01/06/2015"	"31/12/2015"
"FENTANYL"	"RIFAMPICINE"	"01/06/2015"	"31/12/2015"
"FESOTERODINE"	"FOSAMPRENAVIR"	"01/06/2015"	"31/12/2015"
"FESOTERODINE"	"INDINAVIR"	"01/06/2015"	"31/12/2015"
"FESOTERODINE"	"ITRACONAZOLE"	"01/06/2015"	"31/12/2015"
"FESOTERODINE"	"KETOCONAZOLE"	"01/06/2015"	"31/12/2015"
"FESOTERODINE"	"LOPINAVIR"	"01/06/2015"	"31/12/2015"
"FESOTERODINE"	"RITONAVIR"	"01/06/2015"	"31/12/2015"
"FESOTERODINE"	"SAQUINAVIR"	"01/06/2015"	"31/12/2015"
"FESOTERODINE"	"TIPRANAVIR"	"01/06/2015"	"31/12/2015"
"FLUCONAZOLE"	"PIMOZIDE"	"01/06/2015"	"31/12/2015"
"FLUCONAZOLE"	"RIFAMPICINE"	"01/06/2015"	"31/12/2015"
"FLUDARABINE"	"PHENYTOINE"	"01/06/2015"	"31/12/2015"
"FLUDARABINE"	"VIRUS DES OREILLONS"	"01/06/2015"	"31/12/2015"
"FLUDARABINE"	"VIRUS ROUGEOLEUX"	"01/06/2015"	"31/12/2015"
"FLUDARABINE"	"VIRUS RUBEOLEUX"	"01/06/2015"	"31/12/2015"
"FLUDARABINE"	"VIRUS VARICELLE-ZONA"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"FLURBIPROFENE"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"IBUPROFENE"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"INDOMETACINE"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"KETOPROFENE"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"MELOXICAM"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"MICONAZOLE"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"MORNIFLUMATE"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"NABUMETONE"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"NAPROXENE"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"NIMESULIDE"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"PHENYLBUTAZONE"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"PIROXICAM"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"PIROXICAM-BETADEX"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"SULFAMETHOXAZOLE"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"SULINDAC"	"01/06/2015"	"31/12/2015"
"FLUINDIONE"	"TENOXICAM"	"01/06/2015"	"31/12/2015"
"FLUOROURACILE"	"PHENYTOINE"	"01/06/2015"	"31/12/2015"
"FLUOROURACILE"	"VIRUS DES OREILLONS"	"01/06/2015"	"31/12/2015"
"FLUOROURACILE"	"VIRUS ROUGEOLEUX"	"01/06/2015"	"31/12/2015"
"FLUOROURACILE"	"VIRUS RUBEOLEUX"	"01/06/2015"	"31/12/2015"
"FLUOROURACILE"	"VIRUS VARICELLE-ZONA"	"01/06/2015"	"31/12/2015"
"FLUOXETINE"	"MEQUITAZINE"	"01/06/2015"	"31/12/2015"
"FLUOXETINE"	"METOPROLOL"	"01/06/2015"	"31/12/2015"
"FLUOXETINE"	"TAMOXIFENE"	"01/06/2015"	"31/12/2015"
"FLUPENTIXOL"	"LEVODOPA"	"01/06/2015"	"31/12/2015"
"FLUPENTIXOL"	"LUMEFANTRINE"	"01/06/2015"	"31/12/2015"
"FLUPENTIXOL"	"MOXIFLOXACINE"	"01/06/2015"	"31/12/2015"
"FLUPENTIXOL"	"PENTAMIDINE"	"01/06/2015"	"31/12/2015"
"FLUPENTIXOL"	"PIPERAQUINE"	"01/06/2015"	"31/12/2015"
"FLUPENTIXOL"	"SPIRAMYCINE"	"01/06/2015"	"31/12/2015"
"FLUPENTIXOL"	"VINCAMINE"	"01/06/2015"	"31/12/2015"
"FLUPHENAZINE"	"LEVODOPA"	"01/06/2015"	"31/12/2015"
"FLUPHENAZINE"	"LUMEFANTRINE"	"01/06/2015"	"31/12/2015"
"FLUPHENAZINE"	"MOXIFLOXACINE"	"01/06/2015"	"31/12/2015"
"FLUPHENAZINE"	"PENTAMIDINE"	"01/06/2015"	"31/12/2015"
"FLUPHENAZINE"	"PIPERAQUINE"	"01/06/2015"	"31/12/2015"
"FLUPHENAZINE"	"SPIRAMYCINE"	"01/06/2015"	"31/12/2015"
"FLUPHENAZINE"	"VINCAMINE"	"01/06/2015"	"31/12/2015"
"FLURBIPROFENE"	"LITHIUM"	"01/06/2015"	"31/12/2015"
"FLURBIPROFENE"	"RIVAROXABAN"	"01/06/2015"	"31/12/2015"
"FLURBIPROFENE"	"WARFARINE"	"01/06/2015"	"31/12/2015"
"FLUVASTATINE"	"GEMFIBROZIL"	"01/06/2015"	"31/12/2015"
"FLUVOXAMINE"	"PIRFENIDONE"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"LEVONORGESTREL"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"LUMEFANTRINE"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"MARAVIROC"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"MEDROXYPROGESTERONE"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"METHYLERGOMETRINE"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"METHYSERGIDE"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"MIZOLASTINE"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"NOMEGESTROL"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"NORETHISTERONE"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"QUINIDINE"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"RIFAMPICINE"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"SIMVASTATINE"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"SIROLIMUS"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"TACROLIMUS"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"TELAPREVIR"	"01/06/2015"	"31/12/2015"
"FOSAMPRENAVIR"	"ULIPRISTAL"	"01/06/2015"	"31/12/2015"
"FOSINOPRIL"	"LITHIUM"	"01/06/2015"	"31/12/2015"
"FOSINOPRIL"	"RACECADOTRIL"	"01/06/2015"	"31/12/2015"
"FROVATRIPTAN"	"IPRONIAZIDE"	"01/06/2015"	"31/12/2015"
"FROVATRIPTAN"	"METHYLERGOMETRINE"	"01/06/2015"	"31/12/2015"
"FROVATRIPTAN"	"METHYSERGIDE"	"01/06/2015"	"31/12/2015"
"FROVATRIPTAN"	"MOCLOBEMIDE"	"01/06/2015"	"31/12/2015"
"FROVATRIPTAN"	"RASAGILINE"	"01/06/2015"	"31/12/2015"
"FROVATRIPTAN"	"SELEGILINE"	"01/06/2015"	"31/12/2015"
"FUROSEMIDE"	"LITHIUM"	"01/06/2015"	"31/12/2015"
"GEFITINIB"	"PHENOBARBITAL"	"01/06/2015"	"31/12/2015"
"GEFITINIB"	"PHENYTOINE"	"01/06/2015"	"31/12/2015"
"GEFITINIB"	"PRIMIDONE"	"01/06/2015"	"31/12/2015"
"GEFITINIB"	"RIFAMPICINE"	"01/06/2015"	"31/12/2015"
"GEMFIBROZIL"	"GEMFIBROZIL"	"01/06/2015"	"31/12/2015"
"GEMFIBROZIL"	"PIOGLITAZONE"	"01/06/2015"	"31/12/2015"
"GEMFIBROZIL"	"PRAVASTATINE"	"01/06/2015"	"31/12/2015"
"GEMFIBROZIL"	"REPAGLINIDE"	"01/06/2015"	"31/12/2015"
"GEMFIBROZIL"	"ROSIGLITAZONE"	"01/06/2015"	"31/12/2015"
"GEMFIBROZIL"	"ROSUVASTATINE"	"01/06/2015"	"31/12/2015"
"GEMFIBROZIL"	"SIMVASTATINE"	"01/06/2015"	"31/12/2015"
"GENTAMICINE"	"POLYMYXINE B"	"01/06/2015"	"31/12/2015"
"GLIBENCLAMIDE"	"MICONAZOLE"	"01/06/2015"	"31/12/2015"
"GLIBENCLAMIDE"	"PHENYLBUTAZONE"	"01/06/2015"	"31/12/2015"
"GLIBORNURIDE"	"MICONAZOLE"	"01/06/2015"	"31/12/2015"
"GLIBORNURIDE"	"PHENYLBUTAZONE"	"01/06/2015"	"31/12/2015"
"GLICLAZIDE"	"MICONAZOLE"	"01/06/2015"	"31/12/2015"
"GLICLAZIDE"	"PHENYLBUTAZONE"	"01/06/2015"	"31/12/2015"
"GLIMEPIRIDE"	"MICONAZOLE"	"01/06/2015"	"31/12/2015"
"GLIMEPIRIDE"	"PHENYLBUTAZONE"	"01/06/2015"	"31/12/2015"
"GLIPIZIDE"	"MICONAZOLE"	"01/06/2015"	"31/12/2015"
"GLIPIZIDE"	"PHENYLBUTAZONE"	"01/06/2015"	"31/12/2015"
"GOLIMUMAB"	"VIRUS DES OREILLONS"	"01/06/2015"	"31/12/2015"
"GOLIMUMAB"	"VIRUS ROUGEOLEUX"	"01/06/2015"	"31/12/2015"
"GOLIMUMAB"	"VIRUS RUBEOLEUX"	"01/06/2015"	"31/12/2015"
"GOLIMUMAB"	"VIRUS VARICELLE-ZONA"	"01/06/2015"	"31/12/2015"
"HALOPERIDOL"	"LEVODOPA"	"01/06/2015"	"31/12/2015"
"HALOPERIDOL"	"LUMEFANTRINE"	"01/06/2015"	"31/12/2015"
"HALOPERIDOL"	"MOXIFLOXACINE"	"01/06/2015"	"31/12/2015"
"HALOPERIDOL"	"PENTAMIDINE"	"01/06/2015"	"31/12/2015"
"HALOPERIDOL"	"PIPERAQUINE"	"01/06/2015"	"31/12/2015"
"HALOPERIDOL"	"SPIRAMYCINE"	"01/06/2015"	"31/12/2015"
"HALOPERIDOL"	"VINCAMINE"	"01/06/2015"	"31/12/2015"
"HYDROCHLOROTHIAZIDE"	"LITHIUM"	"01/06/2015"	"31/12/2015"
"HYDROMORPHONE"	"NALMEFENE"	"01/06/2015"	"31/12/2015"
"HYDROXYCARBAMIDE"	"PHENYTOINE"	"01/06/2015"	"31/12/2015"
"HYDROXYCARBAMIDE"	"VIRUS DES OREILLONS"	"01/06/2015"	"31/12/2015"
"HYDROXYCARBAMIDE"	"VIRUS ROUGEOLEUX"	"01/06/2015"	"31/12/2015"
"HYDROXYCARBAMIDE"	"VIRUS RUBEOLEUX"	"01/06/2015"	"31/12/2015"
"HYDROXYCARBAMIDE"	"VIRUS VARICELLE-ZONA"	"01/06/2015"	"31/12/2015"
"HYDROXYPROGESTERONE"	"ULIPRISTAL"	"01/06/2015"	"31/12/2015"
"HYDROXYZINE"	"LUMEFANTRINE"	"01/06/2015"	"31/12/2015"
"HYDROXYZINE"	"MOXIFLOXACINE"	"01/06/2015"	"31/12/2015"
"HYDROXYZINE"	"PENTAMIDINE"	"01/06/2015"	"31/12/2015"
"HYDROXYZINE"	"PIPERAQUINE"	"01/06/2015"	"31/12/2015"
"HYDROXYZINE"	"SPIRAMYCINE"	"01/06/2015"	"31/12/2015"
"HYDROXYZINE"	"VINCAMINE"	"01/06/2015"	"31/12/2015"
"IBUPROFENE"	"LITHIUM"	"01/06/2015"	"31/12/2015"
"IBUPROFENE"	"RIVAROXABAN"	"01/06/2015"	"31/12/2015"
"IBUPROFENE"	"WARFARINE"	"01/06/2015"	"31/12/2015"
"IMATINIB"	"PHENOBARBITAL"	"01/06/2015"	"31/12/2015"
"IMATINIB"	"PHENYTOINE"	"01/06/2015"	"31/12/2015"
"IMATINIB"	"PRIMIDONE"	"01/06/2015"	"31/12/2015"
"IMATINIB"	"RIFAMPICINE"	"01/06/2015"	"31/12/2015"
"IMIDAPRIL"	"LITHIUM"	"01/06/2015"	"31/12/2015"
"IMIDAPRIL"	"RACECADOTRIL"	"01/06/2015"	"31/12/2015"
"INDAPAMIDE"	"LITHIUM"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"LEVONORGESTREL"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"LUMEFANTRINE"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"MEDROXYPROGESTERONE"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"METHYLERGOMETRINE"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"METHYSERGIDE"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"MIZOLASTINE"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"NOMEGESTROL"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"NORETHISTERONE"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"QUINIDINE"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"RIFAMPICINE"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"SIMVASTATINE"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"SIROLIMUS"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"TACROLIMUS"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"TELAPREVIR"	"01/06/2015"	"31/12/2015"
"INDINAVIR"	"ULIPRISTAL"	"01/06/2015"	"31/12/2015"
"INDOMETACINE"	"LITHIUM"	"01/06/2015"	"31/12/2015"
"INDOMETACINE"	"RIVAROXABAN"	"01/06/2015"	"31/12/2015"
"INDOMETACINE"	"WARFARINE"	"01/06/2015"	"31/12/2015"
"IOBITRIDOL"	"METFORMINE"	"01/06/2015"	"31/12/2015"
"IODIXANOL"	"METFORMINE"	"01/06/2015"	"31/12/2015"
"IOHEXOL"	"METFORMINE"	"01/06/2015"	"31/12/2015"
"IOMEPROL"	"METFORMINE"	"01/06/2015"	"31/12/2015"
"IOPAMIDOL"	"METFORMINE"	"01/06/2015"	"31/12/2015"
"IOPROMIDE"	"METFORMINE"	"01/06/2015"	"31/12/2015"
"IOVERSOL"	"METFORMINE"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"LEVODOPA"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"METHYLPHENIDATE"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"MIDODRINE"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"NAPHAZOLINE"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"NARATRIPTAN"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"OXYMETAZOLINE"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"PHENYLEPHRINE"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"PSEUDOEPHEDRINE"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"RESERPINE"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"RIZATRIPTAN"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"SUMATRIPTAN"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"TETRABENAZINE"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"TIANEPTINE"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"TOLCAPONE"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"TUAMINOHEPTANE"	"01/06/2015"	"31/12/2015"
"IPRONIAZIDE"	"ZOLMITRIPTAN"	"01/06/2015"	"31/12/2015"
"IRBESARTAN"	"LITHIUM"	"01/06/2015"	"31/12/2015"
"ISOTRETINOINE"	"ISOTRETINOINE"	"01/06/2015"	"31/12/2015"
"ISOTRETINOINE"	"LYMECYCLINE"	"01/06/2015"	"31/12/2015"
"ISOTRETINOINE"	"MINOCYCLINE"	"01/06/2015"	"31/12/2015"
"ISOTRETINOINE"	"OXYTETRACYCLINE"	"01/06/2015"	"31/12/2015"
"ISOTRETINOINE"	"TETRACYCLINE"	"01/06/2015"	"31/12/2015"
"ISOTRETINOINE"	"TRETINOINE"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"IVABRADINE"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"MIZOLASTINE"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"NEVIRAPINE"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"OXCARBAZEPINE"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"PHENOBARBITAL"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"PHENYTOINE"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"PRIMIDONE"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"QUINIDINE"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"REGORAFENIB"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"RIFABUTINE"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"RIFAMPICINE"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"RIVAROXABAN"	"01/06/2015"	"31/12/2015"
"ITRACONAZOLE"	"TAMSULOSINE"	"01/06/2015"	"31/12/2015"
"IVABRADINE"	"JOSAMYCINE"	"01/06/2015"	"31/12/2015"
"IVABRADINE"	"KETOCONAZOLE"	"01/06/2015"	"31/12/2015"
"IVABRADINE"	"RITONAVIR"	"01/06/2015"	"31/12/2015"
"IVABRADINE"	"TELAPREVIR"	"01/06/2015"	"31/12/2015"
"IVABRADINE"	"TELITHROMYCINE"	"01/06/2015"	"31/12/2015"
"IVABRADINE"	"TIPRANAVIR"	"01/06/2015"	"31/12/2015"
"JOSAMYCINE"	"LISURIDE"	"01/06/2015"	"31/12/2015"
"JOSAMYCINE"	"PERGOLIDE"	"01/06/2015"	"31/12/2015"
"JOSAMYCINE"	"PIMOZIDE"	"01/06/2015"	"31/12/2015"
"JOSAMYCINE"	"TACROLIMUS"	"01/06/2015"	"31/12/2015"
"KETOCONAZOLE"	"MIZOLASTINE"	"01/06/2015"	"31/12/2015"
"KETOCONAZOLE"	"NEVIRAPINE"	"01/06/2015"	"31/12/2015"
"KETOCONAZOLE"	"REGORAFENIB"	"01/06/2015"	"31/12/2015"
"KETOCONAZOLE"	"RIFAMPICINE"	"01/06/2015"	"31/12/2015"
"KETOCONAZOLE"	"RIVAROXABAN"	"01/06/2015"	"31/12/2015"
"KETOCONAZOLE"	"TAMSULOSINE"	"01/06/2015"	"31/12/2015"
"KETOPROFENE"	"LITHIUM"	"01/06/2015"	"31/12/2015"
"KETOPROFENE"	"RIVAROXABAN"	"01/06/2015"	"31/12/2015"
"KETOPROFENE"	"WARFARINE"	"01/06/2015"	"31/12/2015"
"LAMOTRIGINE"	"VALPROMIDE"	"01/06/2015"	"31/12/2015"
"LANSOPRAZOLE"	"RILPIVIRINE"	"01/06/2015"	"31/12/2015"
"LAPATINIB"	"PHENOBARBITAL"	"01/06/2015"	"31/12/2015"
"LAPATINIB"	"PHENYTOINE"	"01/06/2015"	"31/12/2015"
"LAPATINIB"	"PRIMIDONE"	"01/06/2015"	"31/12/2015"
"LAPATINIB"	"RIFAMPICINE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"LEVOMEPROMAZINE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"LOXAPINE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"METOCLOPRAMIDE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"OLANZAPINE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"PALIPERIDONE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"PIMOZIDE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"PIPAMPERONE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"PIPOTIAZINE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"RESERPINE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"RISPERIDONE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"SULPIRIDE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"TETRABENAZINE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"TIAPRIDE"	"01/06/2015"	"31/12/2015"
"LEVODOPA"	"ZUCLOPENTHIXOL"	"01/06/2015"	"31/12/2015"
"LEVOMEPROMAZINE"	"LUMEFANTRINE"	"01/06/2015"	"31/12/2015"
"LEVOMEPROMAZINE"	"MOXIFLOXACINE"	"01/06/2015"	"31/12/2015"
"LEVOMEPROMAZINE"	"PENTAMIDINE"	"01/06/2015"	"31/12/2015"
"LEVOMEPROMAZINE"	"PIPERAQUINE"	"01/06/2015"	"31/12/2015"
"LEVOMEPROMAZINE"	"SPIRAMYCINE"	"01/06/2015"	"31/12/2015"
"LEVOMEPROMAZINE"	"VINCAMINE"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"LOPINAVIR"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"NEVIRAPINE"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"OXCARBAZEPINE"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"PERAMPANEL"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"PHENOBARBITAL"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"PHENYTOINE"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"PRIMIDONE"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"RIFABUTINE"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"RIFAMPICINE"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"RITONAVIR"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"SAQUINAVIR"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"TIPRANAVIR"	"01/06/2015"	"31/12/2015"
"LEVONORGESTREL"	"ULIPRISTAL"	"01/06/2015"	"31/12/2015"
"LISINOPRIL"	"LITHIUM"	"01/06/2015"	"31/12/2015"
"LISINOPRIL"	"RACECADOTRIL"	"01/06/2015"	"31/12/2015"
"LISURIDE"	"METHYLERGOMETRINE"	"01/06/2015"	"31/12/2015"
"LISURIDE"	"METHYLPHENIDATE"	"01/06/2015"	"31/12/2015"
"LISURIDE"	"METHYSERGIDE"	"01/06/2015"	"31/12/2015"
"LISURIDE"	"MIDECAMYCINE"	"01/06/2015"	"31/12/2015"
"LISURIDE"	"MIDODRINE"	"01/06/2015"	"31/12/2015"
"LISURIDE"	"NAPHAZOLINE"	"01/06/2015"	"31/12/2015"
"LISURIDE"	"OXYMETAZOLINE"	"01/06/2015"	"31/12/2015"
"LISURIDE"	"PHENYLEPHRINE"	"01/06/2015"	"31/12/2015"
"LISURIDE"	"PSEUDOEPHEDRINE"	"01/06/2015"	"31/12/2015"
"LISURIDE"	"ROXITHROMYCINE"	"01/06/2015"	"31/12/2015"
"LISURIDE"	"TELITHROMYCINE"	"01/06/2015"	"31/12/2015"
"LISURIDE"	"TUAMINOHEPTANE"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"LOSARTAN"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"MELOXICAM"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"METHYCLOTHIAZIDE"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"MOEXIPRIL"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"MORNIFLUMATE"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"NABUMETONE"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"NAPROXENE"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"NIMESULIDE"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"OLMESARTAN"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"PERINDOPRIL TERT-BUTYLAMINE"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"PHENYLBUTAZONE"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"PIRETANIDE"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"PIROXICAM"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"PIROXICAM-BETADEX"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"QUINAPRIL"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"RAMIPRIL"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"SULINDAC"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"TELMISARTAN"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"TENOXICAM"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"TRANDOLAPRIL"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"VALSARTAN"	"01/06/2015"	"31/12/2015"
"LITHIUM"	"ZOFENOPRIL"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"LUMEFANTRINE"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"MEDROXYPROGESTERONE"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"METHYLERGOMETRINE"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"METHYSERGIDE"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"MIZOLASTINE"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"NOMEGESTROL"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"NORETHISTERONE"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"QUINIDINE"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"RIFAMPICINE"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"SIMVASTATINE"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"SIROLIMUS"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"TACROLIMUS"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"TELAPREVIR"	"01/06/2015"	"31/12/2015"
"LOPINAVIR"	"ULIPRISTAL"	"01/06/2015"	"31/12/2015"
"LUMEFANTRINE"	"LUMEFANTRINE"	"01/06/2015"	"31/12/2015"
"LUMEFANTRINE"	"MEQUITAZINE"	"01/06/2015"	"31/12/2015"
"LUMEFANTRINE"	"METHADONE"	"01/06/2015"	"31/12/2015"
"LUMEFANTRINE"	"MIZOLASTINE"	"01/06/2015"	"31/12/2015"
"LUMEFANTRINE"	"MOXIFLOXACINE"	"01/06/2015"	"31/12/2015"
"LUMEFANTRINE"	"PENTAMIDINE"	"01/06/2015"	"31/12/2015"
